Tweet Id,Text
4201,"HPE’s Paul Miller: Unlike Dell, We Give You Choice https://t.co/t2Olr5WNe6 #amazonwebservices(aws) #breakingnews #cloud #cloudservices #composableinfrastructure #datacenter #hci #hpe #networkvirtualization #vmware #vmworld2019"
4202,#VMworld2019 @Pivot3inc https://t.co/JXekGkAxW3
4203,Packed house for take two after the blackout with @therealtomcorn !! #appdefense #VMworld2019 https://t.co/DntynJtTGF
4204,Yet another great day with our team at @VMworld! Thanks to all who have come by to connect and grow with us. #VMworld2019 #Pivot3 https://t.co/6fWkYactGb
4205,Bow wow wow yippie yo yippie yay! Well done @Commvault at #VMworld2019 https://t.co/JhCubNbzOK
4206,"@RickTerlep delivers an overview of what’s available around reference architectures, tech docs, and Tech Zone for healthcare customers.  #VMworld2019 https://t.co/AMSqdVvztF"
4207,#VMworld2019
4208,"#SRM now runs on #vVols 
Sessions starting soon.
@codyhosterman @VelinaKrasteva #VMworld2019 #VMware #vvol @HPE @PureStorage https://t.co/O27NeonhAz"
4209,"@VMworld, very rude staff member putting out refreshments at Moscone West 3rd floor. Extremely unprofessional manager. #VMworld2019 #wastingfood"
4210,Only 1 hour left to enter our #VMworld2019 raffle! Head over to #booth1245 for a chance to win a @Sonos Bundle https://t.co/8QzxqKneJg
4211,More #Kubernetes and @VMware Tanzu Mission Control coming up soon at #VMworld2019! Hear how and why we’re leveraging Cluster API to give our customers a consistent experience across IaaS. Join me and @tunemore for an in-depth look at Mission Control. /@cloudnativeapps https://t.co/pBb4u0lKRT
4212,#VMworld If you haven't already be sure to stop by our booth 866 and meet our team of experts! #vmworld2019 #vmware #EUC #VDI #ChangeManagement https://t.co/hwdmxndGfA
4213,Lining up to win cool swag! You can win it too! Come on over to booth 239! #vmworld19 #VMworld2019 https://t.co/0TbiSYpeGR
4214,take2 security keynote! #VMworld2019 come by 2020 moscone west for the live attack and defense demo https://t.co/pdmn5vr7fj
4215,Our David Appel tells #VMWorld2019 how we’re pushing new mission apps to the #AirForce in as little as a few weeks. Read more about how we do it: https://t.co/holvGdkNNX https://t.co/Lqr95sUw9C
4216,@zerto to take the fear out of DR #RedWed #VMworld2019 https://t.co/0FIUxEjMgg
4217,How can you create a hands-on lab environment for your customers? See how at 4:00 p.m. in booth 133. #VMworld #VMworld2019 #LevelUp #L3v3lUp #levelUPiland https://t.co/0Clm6GCTZM
4218,"Using Runtime Encryption® does not require any application changes or recompilation. Fortanix can convert existing application containers into Intel® SGX capable secured containers. Meet us at booth #356 to learn more. 
#sdkms #intelSGX #runtimeencryption #HSM#VMworld2019 https://t.co/zd8Xu6qv8g"
4219,#VMworld2019 stop by @TMOSanFrancisco and charge up while you relax! We're just a few short steps from #Mosconecenter. https://t.co/oo4NzpZihQ
4220,"Are you wanting to embrace #kubernetes while still supporting mission critical applications across the public &amp; private #cloud☁️ as well as the #edge?  

👀 no further than @VMware PKS on VCF on #VxRail.

Learn more: https://t.co/IFMTcYJx2P #VMworld2019 https://t.co/WhcOXZ7c8l"
4221,#HCI2256BU HCI Upgrade: Let's Simplify and Automate the Mundane. starting in 30mins. Sure who doesn't like upgrades eh? 😎 #VMworld2019 #vmworld #vSAN
4222,"Wow, its 3pm and @jbeda is still signing books. He started at 1:30pm! #MakeYourMark #VMworld2019 https://t.co/tKvOJOewFA"
4223,"Are #hypervisors faster than #baremetal? @zehicle 
https://t.co/i6s2sJEMeC #vmworld19 #VMworld2019 #vmworld @rackngo https://t.co/BrkkkYQgoy"
4224,Very exciting kickoff for all the analytics we can run from NSX! #RunNSX #NSXi #RunNSXi #VMworld #VMworld2019 https://t.co/l5ZoAkQa3Q
4225,#VMworld2019 https://t.co/fE3ImeHNDU
4226,Thank you for swinging by to meet Zach Woods! Make sure to share your photo on Twitter and tag @datrium to be entered for a chance to win a $250 Amazon gift card. #VMworld #VMworld2019 https://t.co/hvb8F1bblt
4227,"Our experts are on hand at #VMword booth 965 to help you explore the benefits of scaling your #VMware infrastructure with our resource-saving technologies! 

#Supermicro #GreenIT #VMworld2019 https://t.co/Dz6WgjpBdc"
4228,#VMworld2019
4229,.@ATTBusiness AVP @RupeshChokshi: Network slicing is a type of virtual networking architecture. We can take shared assets &amp; create superhighways. Sort of like creating HOV lanes to customize traffic flow. #VMworld #vmworld2019 #attbusiness #velocloud #VMware https://t.co/qFGgJa0z5z
4230,#vSAN #vmworld2019 sad coffe vsan:/ https://t.co/QS0rcMarDZ
4231,First @vmworld breakout session presentation - ✅ #vmworld #vmworld2019
4232,"Shekar Ayyar explains VMware's 'Any Any Any' vision.

https://t.co/DgYGzshrWT
@shekar_ayyar @dvellante @furrier @VMware #VMworld #VMworld2019 @theCUBE #anyanyany #EnterpriseTech #iot https://t.co/DVBRl6ZNHw"
4233,#VMworld2019 At AWS Booth with @effectualinc where we are learning about Horizon 7 Cloud Architecture for VMWare Cloud on AWS #EffectualVMWorld2019 cc/ @RichDolanJr https://t.co/7JMOIFRS0e
4234,#vSAN #vmworld2019 sad coffe vsan:/
4235,"List : Best of VMworld 2019 gold award
・data dog
https://t.co/gdZHYYf6Yi
・Clumio
https://t.co/C19xuLXlC3
https://t.co/8uh67t0rBo
・Big Cloud Fabric
https://t.co/dk9uj3XWRV…
・NVIDIA (QVDWS)
・VMware (Network Intelligence)
#vmworld #VMworld2019 #vmworld19"
4236,#VMware #vmworld coffee at expo hall #VMworld2019 https://t.co/Sl1jn2teCF
4237,First a brief overview of the architectural framework for #NFV #vmworld #vmworld2019 https://t.co/Kp4efKWfG0
4238,"Japan team at @lakesidesoft booth!
 #vmworld19 #vmworld #vmworld2019 https://t.co/MhQ0e0HWPU"
4239,"Live and in black &amp; green: VMware Cloud and @CenturyLink #ManagedServicesAnywhere. Booth 927, Moscone South #VMWorld2019. https://t.co/CnIcvPsfdW"
4240,Last day for me and got to meet up w the man himself Patty G! #vmworld2019 https://t.co/6O7UpJnRwH
4241,"Shekar Ayyar on why software-defined infrastructure provides better security.

https://t.co/CTKC6BD0KI
@shekar_ayyar @dvellante @furrier @VMware #VMworld #VMworld2019 #softwaredefined #EnterpriseTech #secureinfrastructures #security #iot @theCUBE https://t.co/Y0Ly5NrILu"
4242,"Can Telco's keep up with the increasing volume of data Shekar Ayyar?

https://t.co/CANGcWlU39
@shekar_ayyar @dvellante @furrier @VMware #VMworld #VMworld2019 #EnterpriseTech @theCUBE #data #Telcos https://t.co/ixngClWlpq"
4243,We’re excited to walk you through a step by step #vCloud #NFV deploymentin our session in South Moscone room 157 #vmworld #vmworld2019 https://t.co/DENqYcklBL
4244,⁦@tenthirtyam⁩ good seeing ya! #vcf #vvd #vra #vmworld2019 https://t.co/r6TDhQCSQY
4245,"VMware's Shekar Ayyar on Telco 5G opportunities.

https://t.co/Px7V46qpNr
@shekar_ayyar @dvellante @VMware #VMworld #VMworld2019 #5G #edge #edgecomputing @furrier #EnterpriseTech @theCUBE https://t.co/SB0vX1O8fC"
4246,It’s on like Donkey Kong! Stop by booth 133 to Level Up and lock in your high score. We're in the homestretch now! #VMworld #VMworld2019 #LevelUp #L3v3lUp #levelUPiland https://t.co/JrXet3669b
4247,"Our session “The Future of Application Security in the Cloud” at the #VMworld2019 has just started. Visit Moscone West, Level 3, Room 3016 to attend the session. 
#sdkms #intelSGX #runtimeencryption #HSM https://t.co/EQvlSk6Oz0"
4248,Our session on deploying #vcloud #nfv integrated #openstack is about to begin in Moscone South room 157 #vmworld #vmworld2019 https://t.co/DPTeobm4GN
4249,"#VMworld attendees we invite you to head over to the #AWS booth (#1127) for a short 30 min presentation at 3pm, on External Cloud Storage Datastores for VMware Cloud on AWS, #Rackspace #Vmworld2019 https://t.co/EvVFgfqnIB"
4250,".@ATTBusiness AVP @RupeshChokshi: There’s been 470,000% growth in data usage just in a few years. Consumption continues to go up. That’s why AT&amp;T is leading the industry in network transformation. #vmworld #vmworld2019 #attbusiness #velocloud #SDWAN #5G #VMware https://t.co/E06z7wdCjG"
4251,"It’s down to the last 3 hours of #vmworld2019. If you haven’t stopped by to see VMware VMWorld’s award winner for the Security category, ExtraHop, now’s the time. Booth #556 is still hopping, and we can’t wait to show you our (multiple) award-winning Reve…https://t.co/EOZgs0tXAO"
4252,#vmworld I love your graffiti wall! Can I keep it?! #MakeYourMark  #vmworld2019 https://t.co/oLPPhpMEgv
4253,Great Hands On Lab #HOL_2004_01_SDC Mastering vSphere Performance. @VMworld #VMworld2019 https://t.co/k5WMhLZqZz
4254,.@ATTBusiness AVP @RupeshChokshi: HMI (Human Machine Interaction) is a relatively new technology trend that’s driving digital transformation. This includes immersive AR/VR experiences.  #vmworld #vmworld2019 #attbusiness #velocloud #SDWAN #5G #VMware https://t.co/8Zv8Z1jK8L
4255,@storageloops and @vsantester kicking off #HCI2185BU a Guide to vSAN Performance: A VM centric approach #vmworld #vmworld2019 https://t.co/JaMPGzpuhW
4256,"@jbeda book signing, did someone mention #kubernetes? #VMworld2019  #kubeceleb https://t.co/b5xPxoFSHk"
4257,@Zerto #redwed #vmworld2019 https://t.co/DWOnSFGml5
4258,Someone snuck in. #VMworld #VMworld2019 #VMworld3Word https://t.co/TtM6rCv9Jq
4259,#VMworld2019 Day 4! Check out the  @vmwarevsan #HCI solution pods! Powered by #vSAN: @VxRail @Lenovo @DataStax @intel @DellTech https://t.co/UiqaZ4DE6I
4260,"❗'Head to Deploying VMware vCloud NFV Integrated OpenStack: A Step-by-Step Approach' at Moscone South, Esplanade, Room 157! See you there! #VMworld2019 #telcocloud 
https://t.co/NSXkqW48OH https://t.co/NcbBW5fT5m"
4261,Get your @Zerto on! #redwed #vmworld2019 https://t.co/j8bmsBAyZd
4262,Give your arms a rest. iland’s Totability as a Service (TaaS) is the perfect solution for all that #VMworld2019 schwag. #schwagbag #VMworld #LevelUp #L3v3lUp #levelUPiland https://t.co/rUB9toFO00
4263,"StoneFly has exclusive deals on this VMWorld 2019!
Get 140TB High Availability SAN+NAS with cloud connect for $895!
https://t.co/pnRm93Uflt

#VMWorld #VMworld2019 #VMware #DataProtection #DataSecurity https://t.co/g6OkbncnPD"
4264,"Update: 30 minutes to go for our session at #VMworld2019 on “The Future of Application Security in the Cloud”. Don’t forget to attend this session at the Moscone West, Level 3, Room 3016. 
#sdkms #intelSGX #runtimeencryption #HSM https://t.co/vEQ406w0NX"
4265,https://t.co/fLRavVKAjf #vmworld2019 cloud network security drive by with Hadar and Brian!!!
4266,"📸 VMUG Booth, # 1451! #VMUGAdventure #VMworld2019 

It's not too late to add your photo! 👇👇👇 https://t.co/lG869MRYs9"
4267,Running DevOps in Containers? Great! How are you managing your data? Stop by #RedHat booth 227 at #VMworld2019 at 2:00pm for my booth session @RedHatStorage
4268,@VMworld do we really have to have some form of sandwich for EVERY meal? #VMworld2019 https://t.co/ev9Y9jE3Sk
4269,Great Retail panel with Starbucks and Dell EMC.  Secret sauce in digital transformation is people!   ⁦@Starbucks⁩ #DellEMC #VMworld2019 #workspaceone #EmployeeExperience https://t.co/oBpTFEHPMG
4270,"Great opportunity for @PatrickLoring and me to learn from the godfather of micro segmentation, Anirban Sengupta.  #cloudhealth #vmware #vmworld2019 https://t.co/fd63nF3QBu"
4271,"Starting in 10 min: #REDWED! Come to @Zerto’s booth 435 with your red T-shirt to win:

-(2) $500 Amazon gift cards 
- Yeti Cooler
- Bose Wireless Speakers / Bose Headphones 

#VMworld #VMworld2019 https://t.co/hUVN0gWOY9"
4272,"Up next at @TechFieldDay is @VMware. The live field can be found at https://t.co/0WRZiQcGoW #VMworld #VMworld2019 #VMware 

We go live at 2pm PST https://t.co/wmKkousLND"
4273,Afternoon refreshments at #VMworld2019 #booth1245!🍦 https://t.co/2CnbMaGYKC
4274,RT @rubrikInc: Attending #VMworld2019? Our b-ball 🏀 fundraiser is back! Come join us at #booth1857 https://t.co/XHQrxethjM
4275,⁦@erikhinderer⁩ doin’ his thing @ #VMworld2019! #nstam ⁦@vExpert⁩ ⁦@VMwareTAM⁩ https://t.co/nshIhOToE3
4276,"Come and win some VR goggles, play #binball to win with .@Quest at booth 239 #VMworld2019 https://t.co/d6gRF7hW0Y"
4277,Setting up for session #SAI3071BU at #VMworld2019 on NSX Intelligence https://t.co/fmhtwfzDY6
4278,#VMworld2019 general sessions are now available. https://t.co/mdkve7M34u https://t.co/7tkX6swRLp
4279,"Being at the @MyVMUG leader lunch and the Executive panel is alway a highlight of #VMworld2019 
#myvmug @mnvmug https://t.co/TJN7Idba1h"
4280,"Don’t miss @MorpheusData BOOTH 1957 this #VMworld2019. It may be the last day of #VMworld, but there's plenty of time to simplify and standardize your #hybridcloud #automation for #VMware."
4281,"Final day of #VMworld2019! Come see us at booth #762. We can share all of the news and updates we've heard so far at the show, and give you the exclusive details on our latest release, as well as what is to come. #MakeYourMark #SeeYouHere https://t.co/Znxe7WPJAw"
4282,.@esignoretti A quick chat with @andybanta @NetApp about rendering large high resolution Medical MRIs from remote #datacenters with #GPUs #VMWorld2019 #8k #4k https://t.co/sEeSxc08vc
4283,Live #vmwarevsan &amp; #WavefrontHQ demo thanks to #vmware VSAN engineering team. @VMworld2019 @vmwarevsan data in @WavefrontHQ  Alert on any #vmwarevsan metrics.  Correlate all metrics #application #vsan #vsphere @ambekar_nikhil #vmwareonvmware https://t.co/YOZ6rdm4ry
4284,@imosquera talking about @spinnakerio at @VMware @VMworld #VMworld2019 #vmworld https://t.co/nbBiEXli2j
4285,"@SDegrace @IBM Lookin good #IBMTeam! I've enjoyed #VMWorld2019 through your eyes, albeit virtually! #IBMStorage rules! https://t.co/OL3sNDsPWX"
4286,@Zerto #redwed #vmworld2019 I’m making my mark being the master of destruction !!! https://t.co/sbfmGvOzdt
4287,"See @HonoreRc speak at 'Evolving your network with 5G and SD-WAN' about our success with @ATT and more. 2:00 PM - 03:00 PM at Moscone South, Esplanade, Room 155 #VMworld2019 #telcocloud
https://t.co/lXXbNOrJhH https://t.co/KaxZumtnJm"
4288,Struggling to decide if Amazon or Azure is the right choice for DRaaS? Learn how the industry's leading platform for cloud-based Disaster Recovery can help you. Omar Torres is here to DRaaS-tically increase your know-how. Booth 133 at 2:00 p.m. #VMworld2019 #LevelUp #levelUPiland https://t.co/6mIv1mnXIR
4289,NEW! 5 Big Trends from #VMworld2019  https://t.co/dqhPJeJzDX
4290,Employee Experience is key to retention. VMware Workspace ONE Assist allows IT to remotely view or control devices to quickly troubleshoot and fix issues. Welcome to modern IT for  retail.   #VMworld2019 https://t.co/3kZlpm2kas
4291,Come learn everything about #vVol #SPBM #hpevmware #VMworld2019 #hpeatvmworld @TimKoishor https://t.co/PlaSa3z2m2
4292,Happening NOW! #vAllStars trading card meetup at #booth1245! Hurry &amp; collect ‘em all! #VMworld2019 https://t.co/RH6NDwb8ls
4293,Check sanders @The_Infotainers at the @Veeam booth #627 #vmworld  #VMworld2019 do his thing.  #VMworld https://t.co/q9DzJR7Ybk
4294,Full house at #vVols session with @PureStorage by @codyhosterman &amp; @jbmassae! #VMworld2019 https://t.co/k97ugx0l2Q
4295,Great session. Keeping things real work/life balance. Practical strategies and great stories. ⁦@PunchingClouds⁩ ⁦@ccolotti⁩ #VMworld2019 https://t.co/zX1TPdiD6o
4296,#VMworld2019 @Pivot3Inc #photobomb ;) https://t.co/0If05kOnDx
4297,When you think of all the faces that you see at a show like #vmworld #VMworld2019
4298,LIVE from #VMworld2019: @ShayMowlem @ChrisWahl discuss Rubrik‘s ransomware protection + data governance solution on @theCUBE. https://t.co/Wq5vK0HJ9Y
4299,"VP of Marketing, Jason Baudreau giving his presentation on ""The Urgent Need for Network Automation"" today at #VMworld2019. https://t.co/sniLXLoDmE"
4300,At #VMworld2019 I’ve observed that there are still many large organizations that haven’t even started their cloud journey. Still early days for cloud.
4301,"#VMworld2019 #DruvaVMworld 

🕜 In just 15 min 📢 Discover how you can get Druva straight from #VMware Cloud Marketplace! Come to our presentation at the Druva booth 827

https://t.co/s2feRCmhWI https://t.co/rg9D73C7Ci"
4302,The #PuppyLoveParty is ending today at 4pm PDT. Come now for your final #data therapy session! #Commvault #VMworld2019 https://t.co/ttOYDqV2uU
4303,"T-2 hours till @ErikGerard is on the hot seat at #VMworld2019! Don't miss his presentation, it's going to be EPIC ... pun intended. https://t.co/dnP8er2v0V"
4304,HitachiVantara.CGugger packs the house every time he’s on deck! #VMworld #VMworld2019 https://t.co/XTkbHLLVUK
4305,#VMworld2019 today is your last chance to win a free #ONEWHEEL electric skateboard! Stop by booth #258 to be scanned and entered!
4306,"Seguimos compartiendo nuestro paso por el #VMworld2019 Anoche nuestro equipo asistió al Veeam's Legendary VMworld Party 2019. 📽️Dayana Gonzalez, Ana Ines Saubidet, Andrea del Pilar Mejía y Valeria Granizo junto a Maria  Fernanda Moscoso de CNT https://t.co/anKzISQLpJ"
4307,.@CGugger packs the house every time he’s on deck! #VMworld #VMworld2019 https://t.co/83teFZjMv8
4308,"Seguimos compartiendo nuestro paso por el #VMworld2019 Anoche nuestro equipo asistió al Veeam's Legendary VMworld Party 2019. 📽️Dayana Gonzalez, Ana Ines Saubidet, Andrea del Pilar Mejía y Valeria Granizo junto a Maria  Fernanda Moscoso de CNT https://t.co/hwmu1G1ZsL"
4309,About to speak at #VMworld2019 about ⁦@spinnakerio⁩ fundamentals https://t.co/WaZrTXK8yl
4310,".@NAKIVO, the wizards behind NAKIVO Backup &amp; Replication, the highly regarded #backup and site recovery solution, are ready for your visit at booth 1869 at #VMworld. Go check them out, you’ll be surprised with what they have to offer! 
#VMworld2019"
4311,"Stratodesk spent yesterday evening mingling with notable EUC influencers for an event filled with fun, good beer and even better conversations. Thanks to everyone who helped make this year's #InsideTrack event such a success. @AnchorBrewing, @Liquidware #vmworld2019 https://t.co/vXFrf0XqzK"
4312,Watching @jpsider  presenting at #VMworld2019 https://t.co/d7fZkKqNp6
4313,Congrats @davehughes123! #VMworld2019 #vmworld https://t.co/dPcspibL5k
4314,Just another Wednesday night building @VxRail #RailLife #VSAN #vexpert #dellemc #VMworld2019 https://t.co/W0vTpgMiWe
4315,#VMworld2019 #VMworld #vmug https://t.co/2YWKgyeXub
4316,Come shoot hoops for a good cause at #booth1857! 1 basket = $2 to @ThompsonFamFoun. #VMworld2019 https://t.co/1cVk5E5Ii4
4317,#hivecell #rickerlymanrobotic #VMworld2019 https://t.co/okzQJvgmAB
4318,"More announcements from @VMworld :
@VMware expanded its #hybridcloud offerings with #AWS and delivered one with @DellEMC 
, and it continues to expand its own cloud portfolio.  
@Mcooney59
 #VMworld #VMworld2019 https://t.co/bbdT0l1ogQ"
4319,How long have you been around the #VMworld block?  Check out 13 Things Only Early VMware vSphere Admins Remember! #ESX #ServiceConsole @VMware @VMworld #vExpert #VMworld2019 https://t.co/Qvpv9ox0Z2
4320,@VMworld2019 &amp; using @vmwarevsan  Do not miss! In 10 min @vmwarevsan session and how to use @WavefrontHQ &amp; #opensource #Telegraf plugin to ingest key #storage metrics. #HCI  Correlate all the metrics in #WavefrontHQ #Enterprise #Observability platform #vSphere #VMware https://t.co/VD5dxgMSI6
4321,Runecast Analyzer is the finalist of the Virtualization &amp; Cloud Infrastructure Platform category by TechTarget! 🥳🤩🥳 #VMworld2019 #feelingproud https://t.co/zMvDqXSuIw
4322,"With ransomeware on the rise, who is capable of keeping intruders like Bruce at bay? Visit booth 133 to find out. #VMworld #VMworld2019 #LevelUp #L3v3lUp #levelUPiland https://t.co/uRJQ1ukBEJ"
4323,The #bayarea’s finest for #dataprotection: @SanJoseSharks @sjsharkie and @druvainc at #VMworld2019 booth #827 #DruvaVMWorld https://t.co/mxBVVjvoy2
4324,"Thank you everyone for stopping by to listen to @jtcarolan speak about #DRaaS with @Zerto. If you have any more #DR-related questions, please stop by booth 147 to speak with our experts. #VMworld2019 https://t.co/wjrVGzZWhD"
4325,Thanks to Brent Collins from World Wide Technology for speaking at the Intel Corporation booth #1039 TechTalk today at @vmworld2019. #datacentric #vmworld2019 https://t.co/8vsC63Mn59
4326,"Great show, excellent conversations, and the world's best crew! @SailPoint #vmworld2019 #identity https://t.co/0mjlNv3BJT"
4327,Finally got to see a presentation by @emad_younis at @VMworld !!@VMware #VMworld #VMworld2019
4328,"If you are at @VMworld in San Francisco, come to the @IGEL_Technology booth for a great @ControlUp presentation at 1:00 pm PT. #controlup #VMworld2019 #IGEL #VMware https://t.co/X5lMFGQuNp"
4329,We’re feeling very well protected here at the @druvainc booth #827 at #VMworld2019 with the one and only @SanJoseSharks @sjsharkie! Drop by for a pic and tshirt! #DruvaVMWorld https://t.co/i1ltxjZbQj
4330,"Bob Ghaffari on the Intel/VMware Partnership.

https://t.co/zLJxaSBxdo
@BobGhaffari @stu @jpwarren @intel @VMware #VMworld #VMworld2019 #Intel #EnterpriseTech @theCUBE #theCUBE https://t.co/sK3kzINiar"
4331,New @vmware CTO Greg Lavender a.k.a. @GregL_VMware leading a Q&amp;A session at the @MyVMUG Leader Lunch. Give him a follow! #VMworld2019 https://t.co/yrL01glo0k
4332,#vsan #VMworld2019 https://t.co/uAHpIf3uMv
4333,It’s a @VeeamVanguard VMworld day 3 for me #VMworld2019 #Veeam https://t.co/GwuWk804kW
4334,Cool tech at #VMworld #IamIntel #VMworld2019 https://t.co/75KvirOsMq
4335,"Watch @dhewett12, SVP &amp; GM, VMware APJ interview @jbeda, Principal Engineer, VMware as they discuss the major announcements on #VMwareTanzu, #ProjectPacific and VMware Tanzu Mission Control. #VMworld2019. #VMware #VMworld https://t.co/I9NndcfEHS"
4336,Last day of #VMWorld2019 -- come by booth 2014 to learn how our #ComposableInfrastructure solutions disaggregate and optimize #vSAN environments https://t.co/A61h00Ew44
4337,"WooHoo!!! Excited to be at my first #TFDx at #VMworld2019!  Great talent here including 
@al_rasheed @beckylelliott @jcefidel @ExploreVM @KenNalbone @DonnyLang1 @brandongraves08
and more!"
4338,RT @DellTechCloud 🎧  #PODCAST: If you're a #cloud fan + you dislike chaos TURN THE VOLUME ⬆️ on this inaugural episode of Six Five Insiders featuring  @broomio @PatrickMoorhead &amp; @danielnewmanUV discussing all things #DellTechCloud. https://t.co/VldpX63HrP #VMworld2019
4339,Check out the dream team of #cohesity techies on the IT work-life balance session going on now at #VMworld2019 https://t.co/oT0oxTz2ML
4340,I had a great time with @mkosumi and the rest of the @stratodesk team at #VMworld2019 https://t.co/9UDaXqNIrY
4341,Latest from TDSPower: Quick Lunch break at VMworld! #VMworld2019 #gettherefaster https://t.co/IyJkGlj4Lq https://t.co/IYlVVVDdVQ
4342,Quick Lunch break at VMworld! #VMworld2019 #gettherefaster https://t.co/a9UDTqAyVU
4343,"VMware's Tom Gillis on how Networking has changed.

https://t.co/OUkhoi23t2
@_TomGillis @VMware @DellEMC #VMware #VMworld2019 #VMworld #EnterpriseTech @theCUBE https://t.co/r2FIPHcKnD"
4344,The BaaS Shield of Second Chances allows Pablo to heal any critical damage on the next turn. He never ventures far without it — and neither should you! #BaaS #DataProtection #ITResilience #itresiliency #VMworld #VMworld2019 #LevelUp #L3v3lUp #levelUPiland https://t.co/BbCCJfUaMk
4345,#VMworld @DellEMC is bringing greater clarity to architecting the best #VDI environment for end users with the NVIDIA nVector toolset. Learn more about the benefits of Dell EMC #GPU-accelerated #VDI solutions at #VMworld2019. https://t.co/5ALsgUPRGr
4346,"SGX is a new feature in Intel CPUs that allows applications to run inside secure enclaves that are shielded at the hardware level from software running outside of the enclave.
#VMworld2019 #sdkms #intelSGX #runtimeencryption #HSM https://t.co/njklctgGSU"
4347,What a treat to have @cswolf present at the #VMworld2019 @MyVMUG Leader Lunch! #VMUGAdventure https://t.co/wrDNQ6bwHn
4348,Getting ready #VMworld2019 for a Fireside chat with @jtcarolan @flexential in Zerto booth on Disaster Recovery https://t.co/PAvDLsgjgV
4349,I've joined @TechFieldDay for #TFDx here at #VMworld2019! We are about to kick off the first afternoon session with @Virtual_Inst! Watch live: https://t.co/HNVsa9LbWC
4350,Awesome session on @vmwareeuc APIs by @chrisdhalstead at #VMworld2019 Completely automate/integrate your #VMwareWorkspaceONE deployment. Great job Chris! Looking forward to integrating with @ProjectVXR https://t.co/asHnEZsqGM
4351,"Bob Ghaffari explains where Intel stands in 5G.

https://t.co/CPr3hzKkhI
@BobGhaffari @stu @jpwarren @intel @VMware #VMware #VMworld #VMworld2019 #intel #5G #EnterpriseTech #wirelessnetwork @theCUBE https://t.co/YYLsb0h6PL"
4352,"https://t.co/VhWNkMB5vM:: Workspace ONE otrzyma cyfrowego asystenta - #VMworld2019 https://t.co/ZyKnebmuNi
#WorkspaceONE
#VMware https://t.co/sfDnJ3D71R"
4353,Up next at @TechFieldDay is @Virtual_Inst. The live field can be found at https://t.co/0WRZiQcGoW #VMworld #VMworld2019 #VirtualInstraments https://t.co/PNlIJmyl0K
4354,We are here for a few more hours #VMworld2019 @ThinPrint @ezeep https://t.co/0J9NTVTckB
4355,"It was great to show our customer how they can address Microsoft RDP (7 Monkeys) vulnerabilities end to end with @WorkspaceONE UEM and Intelligence leveraging CVE, Automation, Sensors and Baseline #VMworld #VMworld2019 #vmworld19 #security https://t.co/g6q0MEUl6q"
4356,@jtcarolan looks like @seanconnery according to one viewer of Ecocast #VMworld2019 @flexential 😎 https://t.co/VNXx4Pkbhc
4357,SLED Industry Strategist Herb Thompson leading the panel discussion of state &amp; local customers at #VMworld2019 https://t.co/XXwfk4Ysrw
4358,#NSX-T design for PSK by Lu Marchesini de Padua   at #VMworld2019 https://t.co/1clBbUaAyd
4359,"With the release of #Tanzu , @capsule8 can help you secure your #k8s at container and worker nodes. #VMworld2019 #vmware Schedule a demo today: https://t.co/RTYyhF0ugG"
4360,GET IN LINE! @sjsharkie is only here for the next 45 mns! It’s your opportunity. Come grab a pic and a tshirt at the @druvainc booth #827 #VMWorld2019 #druvaVMworld https://t.co/S6Wl2CA0JK
4361,Software-Defined Hyperconverged platforms deliver a cloud-like experience in remote locations and at the device edge. Will McGrath talks about how these interact with your data ubiquitously at #RedHat booth 227 #VMworld2019 at 12:30pm @RedHatStorage Check it out!
4362,Hanging out and recharging in the @MyVMUG lounge on the 3rd Floor of Moscone West! #VMworld2019
4363,"Congrats to Tommy Grot for winning yesterday's raffle giveaway – a JBL waterproof speaker. Join us today for our final raffle at 4pm at booth #1763
#VMworld2019 https://t.co/xmnYYh0pPR"
4364,I’m hosting a theater session y’all! Visit me at the @tintri booth (1237) at #VMworld2019 and hear how Tintri makes the world better for Boingo Wireless! https://t.co/w59PbhleGy
4365,.@ATTBusiness VP @JoshDGoodell: AT&amp;T and VeloCloud are joining forces to provide better solutions for enterprise customers through transformative SD-WAN and 5G technology.  #vmworld #vmworld2019 #attbusiness #velocloud #SDWAN #5G @VeloCloud https://t.co/eyHTYTteBv
4366,Long standing partnership and collaboration is driving the Horizon Cloud on Azure with WVD  solution.  Grest value added services coming to you soon.   #VMworld2019 #vmware @Microsoft https://t.co/ewtZ8ikQj1
4367,"Yeah! ✊🤜🤛🙌 Got my pic with the one and only @sjsharkie, of the @SanJoseSharks! @druvainc protects their data, he protects booth #827 at #VMworld2019. Drop by for your pic and tshirt! Only at #druvaVMworld #sharksterritory https://t.co/FLu6vR9ViG"
4368,Hanging out meeting all these wonderful people at #VMworld2019  @ThinPrint @ezeep https://t.co/yUw0rGKBRC
4369,"@VeritasTechLLC must be present to win, means present, not attending.... #VMworld2019"
4370,Lunch time at #VMworld2019. Conversation topic: What/Who are we going to disrupt next? #ThinClient #VDI #EUC #Innovation #DaaS https://t.co/j6LRL0jLiC
4371,At @KempTech great time with great people... #VMworld2019 https://t.co/AZoV8CKEer
4372,"Just in time for #vmworld2019, TelcoBridges' ProSBC is now listed on the VMware Solution Exchange: https://t.co/UMQxvLEkDp"
4373,Win wireless earbuds #VMworld2019 Share a photo of the Login VSI socks and include #LoginVSIsocks at #vmworld https://t.co/WcspACldS2
